episode,return,length,risk_threshold
6352,-141.10244440560987,21,-141.24039769670875
6353,-140.61981156149838,21,-141.24039769670875
6354,-140.82672972126767,21,-141.24039769670875
6355,-141.1715255811578,21,-141.1715255811578
6356,-140.82665855314184,21,-141.1715255811578
6357,-140.61981900253124,21,-141.1715255811578
6358,-140.9646382984908,21,-141.1715255811578
6359,-140.82673011498645,21,-141.1715255811578
6360,-141.1025469604827,21,-141.1715255811578
6361,-141.0336619491353,21,-141.1715255811578
6362,-140.82663024592574,21,-141.1715255811578
6363,-141.0336233978303,21,-141.1715255811578
6364,-140.75775273267755,21,-141.1715255811578
6365,-140.68879963181115,21,-141.1715255811578
6366,-140.68883601180062,21,-141.1715255811578
6367,-141.10260364549697,21,-141.1715255811578
6368,-141.24048246089026,21,-141.24039769670875
6369,-140.75772721648272,21,-141.24039769670875
6370,-140.89563741470096,21,-141.24039769670875
6371,-140.5508552448806,21,-141.24039769670875
6372,-140.82671301315963,21,-141.24039769670875
6373,-141.03353370832798,21,-141.24039769670875
6374,-140.82672164431054,21,-141.24039769670875
6375,-141.17149743838104,21,-141.24039769670875
6376,-141.10256981725044,21,-141.24039769670875
6377,-141.03354379248856,21,-141.24039769670875
6378,-140.96465277120626,21,-141.24039769670875
6379,-141.03356556784328,21,-141.24039769670875
6380,-141.24048547570953,21,-141.2404525603399
6381,-140.82670360902426,21,-141.2404525603399
6382,-141.03355405663245,21,-141.2404525603399
6383,-141.24035277652308,21,-141.2404525603399
6384,-141.24040216771937,21,-141.2404525603399
6385,-140.96462556237975,21,-141.2404525603399
6386,-141.10253793112346,21,-141.2404525603399
6387,-140.96463631946477,21,-141.2404525603399
6388,-140.8957143658161,21,-141.2404525603399
6389,-140.82671450511071,21,-141.24040216771937
6390,-141.30936993690602,21,-141.2404525603399
6391,-141.10252117003188,21,-141.2404525603399
6392,-140.8267291307712,21,-141.2404525603399
6393,-140.68875681601844,21,-141.2404525603399
6394,-141.0335283838799,21,-141.2404525603399
6395,-141.10251229594343,21,-141.2404525603399
6396,-140.8266947964609,21,-141.2404525603399
6397,-141.4473826264088,21,-141.24048246089026
6398,-140.68879465486634,21,-141.24048246089026
6399,-140.89558222430202,21,-141.24048246089026
6400,-140.89567820659875,21,-141.24048246089026
6401,-141.03361350714022,21,-141.24048246089026
6402,-140.8266247948338,21,-141.24048246089026
6403,-140.8267527985489,21,-141.2404525603399
6404,-140.7577227770178,21,-141.2404525603399
6405,-141.03360055649816,21,-141.2404525603399
6406,-141.3783959976076,21,-141.24048246089026
6407,-141.44733366426266,21,-141.24048547570953
6408,-141.10247980357332,21,-141.24048547570953
6409,-141.03360360216385,21,-141.24048547570953
6410,-141.2404021591399,21,-141.24048547570953
6411,-141.10247419857086,21,-141.24048547570953
6412,-140.89569047156738,21,-141.24048547570953
6413,-140.96456980276258,21,-141.24048547570953
6414,-140.89565888706255,21,-141.24048547570953
6415,-140.89568404432612,21,-141.24048547570953
6416,-140.96462360693008,21,-141.24048547570953
6417,-141.03366848660295,21,-141.24048547570953
6418,-140.96461311590042,21,-141.24048547570953
6419,-140.8957010510994,21,-141.24048547570953
6420,-141.17155264009557,21,-141.24048547570953
6421,-140.48196439572413,21,-141.24048547570953
6422,-141.03356930878655,21,-141.24048547570953
6423,-140.89565997515706,21,-141.24048547570953
6424,-141.17143222476074,21,-141.24048547570953
6425,-141.1025701703183,21,-141.24048547570953
6426,-141.171452177118,21,-141.24048547570953
6427,-141.24047914351974,21,-141.24048547570953
6428,-140.89563910325776,21,-141.24048547570953
6429,-141.30941852383376,21,-141.30936993690602
6430,-141.10249858092098,21,-141.30936993690602
6431,-141.24047420332352,21,-141.30936993690602
6432,-141.24042702731765,21,-141.30936993690602
6433,-141.10251937372846,21,-141.30936993690602
6434,-140.61987586518507,21,-141.30936993690602
6435,-140.82673717821842,21,-141.30936993690602
6436,-141.03364530976256,21,-141.30936993690602
6437,-140.68884028249425,21,-141.30936993690602
6438,-141.10256840238583,21,-141.30936993690602
6439,-140.61984713509258,21,-141.30936993690602
6440,-141.0335809052679,21,-141.30936993690602
6441,-140.96460265743497,21,-141.30936993690602
6442,-141.24048609935465,21,-141.30936993690602
6443,-140.89567824409306,21,-141.30936993690602
6444,-140.7577609327851,21,-141.30936993690602
6445,-141.102577406328,21,-141.24048609935465
6446,-141.17146683406088,21,-141.24048609935465
6447,-140.96458828434243,21,-141.24048609935465
6448,-141.03365275321204,21,-141.24048609935465
6449,-140.964615768241,21,-141.24048609935465
6450,-140.8267086989839,21,-141.24048609935465
6451,-140.8956377355099,21,-141.24048609935465
6452,-141.03359511968196,21,-141.24048609935465
6453,-140.55087585631787,21,-141.24048609935465
6454,-141.17152991604246,21,-141.24048609935465
6455,-141.03358864040945,21,-141.24048609935465
6456,-140.61985174987905,21,-141.24048609935465
6457,-141.10261076401582,21,-141.24048609935465
6458,-140.8956882870058,21,-141.24048609935465
6459,-140.75775614757862,21,-141.24048609935465
6460,-140.7577733552591,21,-141.24048609935465
6461,-140.7577493463844,21,-141.24048609935465
6462,-140.89563638263883,21,-141.24048609935465
6463,-140.7577553694363,21,-141.24048609935465
6464,-140.96463087231103,21,-141.24048609935465
6465,-140.96460376774596,21,-141.24048609935465
6466,-140.89562894330695,21,-141.24048609935465
6467,-141.17152966261511,21,-141.24048609935465
6468,-141.0335907010114,21,-141.24048609935465
6469,-140.75776082669285,21,-141.24048609935465
6470,-141.24038808929183,21,-141.24048609935465
6471,-140.96457961228344,21,-141.24048609935465
6472,-140.7577193932948,21,-141.24048609935465
6473,-140.89571554505676,21,-141.24048609935465
6474,-141.03823603109396,21,-141.24048609935465
6475,-141.03348914587136,21,-141.24048609935465
6476,-140.68879271761477,21,-141.24048609935465
6477,-141.17149833106905,21,-141.24048609935465
6478,-140.89562977461858,21,-141.24048609935465
6479,-141.10257462713818,21,-141.24048609935465
6480,-141.10250563595622,21,-141.24048609935465
6481,-140.6887889937546,21,-141.24048609935465
6482,-141.03359720475166,21,-141.24048609935465
6483,-140.96461080830898,21,-141.24048609935465
6484,-141.03354234378304,21,-141.24048609935465
6485,-141.37835861937884,21,-141.30936993690602
6486,-140.68877107599843,21,-141.30936993690602
6487,-140.96464523205236,21,-141.30936993690602
6488,-140.89567546039797,21,-141.30936993690602
6489,-140.55088982130394,21,-141.30936993690602
6490,-141.2404471644051,21,-141.30936993690602
6491,-141.03359134384203,21,-141.24048609935465
6492,-140.75778531336994,21,-141.24048609935465
6493,-140.82671385817684,21,-141.24048609935465
6494,-141.24037582731566,21,-141.24048609935465
6495,-141.03355435834362,21,-141.24048609935465
6496,-141.1024534088998,21,-141.24048609935465
6497,-140.89570933915408,21,-141.24048609935465
6498,-140.89564536756203,21,-141.24047914351974
6499,-140.2750977701175,21,-141.24047914351974
6500,-141.1714331805579,21,-141.24047914351974
6501,-141.17158800708245,21,-141.24047914351974
6502,-140.96462493330156,21,-141.24047914351974
6503,-140.61985077074763,21,-141.24047914351974
6504,-140.96459380792564,21,-141.24047914351974
6505,-140.89557791538618,21,-141.24047914351974
6506,-140.82672911067414,21,-141.24047914351974
6507,-140.75774913036406,21,-141.24047420332352
6508,-140.75774669803383,21,-141.2404471644051
6509,-140.61989033221994,21,-141.2404471644051
6510,-140.9646578454524,21,-141.2404471644051
6511,-140.75777409248377,21,-141.2404471644051
6512,-140.6198175623443,21,-141.2404471644051
6513,-141.03361354028982,21,-141.2404471644051
6514,-140.68878504475015,21,-141.2404471644051
6515,-140.61984522492332,21,-141.2404471644051
6516,-141.1715061687393,21,-141.2404471644051
6517,-141.03356243682475,21,-141.2404471644051
6518,-140.89564039330185,21,-141.2404471644051
6519,-140.96459484882809,21,-141.2404471644051
6520,-140.68873738635548,21,-141.2404471644051
6521,-141.24050764235471,21,-141.24047420332352
6522,-140.5509101771521,21,-141.24047420332352
6523,-141.10255651253027,21,-141.24047420332352
6524,-140.96460268253702,21,-141.24047420332352
6525,-140.96456675749772,21,-141.24047420332352
6526,-140.89562067165036,21,-141.24047420332352
6527,-141.44735426892382,21,-141.24047914351974
6528,-141.17150101238622,21,-141.24047420332352
6529,-141.17143914091145,21,-141.24047420332352
6530,-140.6198318649918,21,-141.2404471644051
6531,-140.9646192055858,21,-141.2404471644051
6532,-140.75774933584194,21,-141.24042702731765
6533,-140.82669602366173,21,-141.24038808929183
6534,-141.1025151856374,21,-141.24038808929183
6535,-141.17146720733342,21,-141.24038808929183
6536,-141.03351590841737,21,-141.24038808929183
6537,-141.03357812249138,21,-141.24038808929183
6538,-141.24040089638163,21,-141.24040089638163
6539,-140.96463181228393,21,-141.24040089638163
6540,-140.75773758607826,21,-141.24040089638163
6541,-140.96461489037978,21,-141.24040089638163
6542,-141.2404545863329,21,-141.2404471644051
6543,-140.96465055852315,21,-141.24040089638163
6544,-141.10253242726765,21,-141.24040089638163
6545,-140.68878224840506,21,-141.24040089638163
6546,-140.68876220934416,21,-141.24040089638163
6547,-140.68880700243602,21,-141.24040089638163
6548,-141.1025500884533,21,-141.24040089638163
6549,-141.17146892136145,21,-141.24040089638163
6550,-140.48195344156844,21,-141.24040089638163
6551,-140.89567170089077,21,-141.24040089638163
6552,-140.8956267779106,21,-141.24040089638163
6553,-140.82671296819967,21,-141.24040089638163
6554,-141.03352711035666,21,-141.24040089638163
6555,-141.0335962831818,21,-141.24040089638163
6556,-141.0335898333425,21,-141.24040089638163
6557,-140.82676676940656,21,-141.24040089638163
6558,-140.89565742185184,21,-141.24040089638163
6559,-140.75775423274047,21,-141.24040089638163
6560,-141.17153008803277,21,-141.24040089638163
6561,-140.82670200242924,21,-141.24040089638163
6562,-140.96462110736513,21,-141.24040089638163
6563,-140.9646219609196,21,-141.24040089638163
6564,-140.9646624722298,21,-141.24040089638163
6565,-141.03361230774945,21,-141.24040089638163
6566,-140.82670352623484,21,-141.24040089638163
6567,-140.68877065706883,21,-141.24040089638163
6568,-140.757740458714,21,-141.24040089638163
6569,-141.1025400941494,21,-141.24040089638163
6570,-140.8956678455894,21,-141.24040089638163
6571,-141.03361174109918,21,-141.24040089638163
6572,-141.17146237421292,21,-141.24040089638163
6573,-140.75776923459952,21,-141.24040089638163
6574,-140.7577264216526,21,-141.24040089638163
6575,-140.9646609642029,21,-141.24040089638163
6576,-141.10257962438055,21,-141.24040089638163
6577,-140.96453354132098,21,-141.24040089638163
6578,-141.51623441195215,21,-141.2404471644051
6579,-140.61981629368603,21,-141.2404471644051
6580,-141.03363463516393,21,-141.2404471644051
6581,-140.55082110829187,21,-141.2404471644051
6582,-140.9645721953447,21,-141.2404471644051
6583,-140.96467459338487,21,-141.2404471644051
6584,-140.75771179116188,21,-141.2404471644051
6585,-140.8956667307212,21,-141.2404471644051
6586,-140.89571941298772,21,-141.24040089638163
6587,-140.61981718371044,21,-141.24040089638163
6588,-140.89572926615978,21,-141.24040089638163
6589,-140.89570686691485,21,-141.24040089638163
6590,-140.89570419735085,21,-141.24040089638163
6591,-141.03357989447147,21,-141.24037582731566
6592,-141.0336255754486,21,-141.24037582731566
6593,-140.41298519235954,21,-141.24037582731566
6594,-140.82673508756727,21,-141.24037582731566
6595,-140.96457668412137,21,-141.17158800708245
6596,-141.18149329741775,21,-141.18149329741775
6597,-140.688746719648,21,-141.18149329741775
6598,-140.9646428140143,21,-141.18149329741775
6599,-140.20612541954023,21,-141.18149329741775
6600,-141.1715018840845,21,-141.18149329741775
6601,-141.03353084967688,21,-141.18149329741775
6602,-141.03355447479737,21,-141.18149329741775
6603,-141.17151615085163,21,-141.18149329741775
6604,-140.68882231912303,21,-141.18149329741775
6605,-140.75773753431392,21,-141.18149329741775
6606,-140.4129784445386,21,-141.18149329741775
6607,-141.0336155317474,21,-141.18149329741775
6608,-140.89567635411555,21,-141.18149329741775
6609,-140.89567041453563,21,-141.18149329741775
6610,-140.6197429968601,21,-141.18149329741775
6611,-140.8267081714891,21,-141.18149329741775
6612,-140.68879140247412,21,-141.18149329741775
6613,-140.89565833844952,21,-141.18149329741775
6614,-141.17137975839904,21,-141.18149329741775
6615,-140.89562391125065,21,-141.18149329741775
6616,-140.89563683544606,21,-141.18149329741775
6617,-140.6886770972246,21,-141.18149329741775
6618,-140.9645924907433,21,-141.18149329741775
6619,-141.03360792601222,21,-141.18149329741775
6620,-140.82669090829336,21,-141.18149329741775
6621,-141.37836487636568,21,-141.24040089638163
6622,-140.96461936448225,21,-141.18149329741775
6623,-140.8267370941499,21,-141.18149329741775
6624,-140.89569779878153,21,-141.18149329741775
6625,-141.03352915016342,21,-141.18149329741775
6626,-141.17148025371466,21,-141.18149329741775
6627,-140.89565637713366,21,-141.18149329741775
6628,-141.10250352320122,21,-141.17153008803277
6629,-140.96466578048393,21,-141.17153008803277
6630,-140.8956207800042,21,-141.17153008803277
6631,-140.82669210486148,21,-141.17153008803277
6632,-141.17147416409261,21,-141.17153008803277
6633,-140.89562756078982,21,-141.17153008803277
6634,-141.17157644209811,21,-141.17157644209811
6635,-141.17145569726324,21,-141.17157644209811
6636,-141.03361995960077,21,-141.17157644209811
6637,-140.96466359180437,21,-141.17157644209811
6638,-140.964643097269,21,-141.17157644209811
6639,-140.89570328022768,21,-141.17153008803277
6640,-141.10252709866631,21,-141.17153008803277
6641,-141.171499258687,21,-141.17153008803277
6642,-140.9646856763201,21,-141.17153008803277
6643,-140.96459246987786,21,-141.17151615085163
6644,-140.82673239433376,21,-141.17151615085163
6645,-141.03353018880412,21,-141.17151615085163
6646,-140.61978141706697,21,-141.17151615085163
6647,-140.61983737506628,21,-141.17151615085163
6648,-140.89565853984357,21,-141.17151615085163
6649,-140.96455490428372,21,-141.17151615085163
6650,-140.96458913370722,21,-141.17151615085163
6651,-140.82674137687894,21,-141.17151615085163
6652,-140.89568753564703,21,-141.17151615085163
6653,-140.9645961050942,21,-141.17151615085163
6654,-140.96461392910197,21,-141.17151615085163
6655,-140.89566833343184,21,-141.17151615085163
6656,-140.82674931652264,21,-141.17151615085163
6657,-140.89565397136408,21,-141.17151615085163
6658,-140.96462170771514,21,-141.17151615085163
6659,-141.11973790689458,21,-141.17151615085163
6660,-141.24686530619135,21,-141.17153008803277
6661,-140.7576930251722,21,-141.17151615085163
6662,-140.89564565767458,21,-141.17151615085163
6663,-140.75777668521414,21,-141.17151615085163
6664,-140.9646325383465,21,-141.17151615085163
6665,-140.75779130187186,21,-141.17151615085163
6666,-140.8956709813287,21,-141.17151615085163
6667,-140.27513185114427,21,-141.17151615085163
6668,-141.03356574090577,21,-141.17151615085163
6669,-140.48185784986794,21,-141.17151615085163
6670,-140.4819371557694,21,-141.17151615085163
6671,-140.8956652762351,21,-141.17151615085163
6672,-140.61989543506385,21,-141.17151615085163
6673,-140.5509099221633,21,-141.17151615085163
6674,-141.03359854184163,21,-141.17151615085163
6675,-141.10254126995892,21,-141.17151615085163
6676,-141.10260065042365,21,-141.17151615085163
6677,-141.24044479320833,21,-141.17157644209811
6678,-140.61983397474833,21,-141.17157644209811
6679,-140.7577579555646,21,-141.17151615085163
6680,-140.96458998006864,21,-141.17151615085163
6681,-140.96459015958965,21,-141.17151615085163
6682,-140.68880233836407,21,-141.17151615085163
6683,-141.10255995085566,21,-141.17151615085163
6684,-140.61983654133118,21,-141.17151615085163
6685,-141.03356207278676,21,-141.17151615085163
6686,-140.82666024615605,21,-141.17151615085163
6687,-140.89572286505063,21,-141.17151615085163
6688,-140.6198396242218,21,-141.17151615085163
6689,-140.96457025132224,21,-141.17151615085163
6690,-141.24044118627262,21,-141.17157644209811
6691,-141.10250979667046,21,-141.17157644209811
6692,-141.24047991046768,21,-141.18149329741775
6693,-140.68876590958018,21,-141.18149329741775
6694,-140.688722445611,21,-141.18149329741775
6695,-140.75773810279117,21,-141.18149329741775
6696,-140.6198789350794,21,-141.18149329741775
6697,-141.37842824448958,21,-141.24044118627262
6698,-140.7577300846681,21,-141.24044118627262
6699,-140.89560428945111,21,-141.24044118627262
6700,-141.03358417489423,21,-141.24044118627262
6701,-140.82672150635173,21,-141.24044118627262
6702,-141.37838326719873,21,-141.24044479320833
6703,-141.03359883927266,21,-141.24044479320833
6704,-140.9646116764533,21,-141.24044479320833
6705,-140.89567245310423,21,-141.24044479320833
6706,-141.10254162588532,21,-141.24044479320833
6707,-140.96457664320315,21,-141.24044479320833
6708,-140.75774385151874,21,-141.24044479320833
6709,-140.8267246953812,21,-141.24044479320833
6710,-140.75778702321722,21,-141.24044479320833
6711,-140.89572431866114,21,-141.24044479320833
6712,-140.7577917039144,21,-141.24044479320833
6713,-140.89566223351048,21,-141.24044479320833
6714,-140.82669705048522,21,-141.24044479320833
6715,-140.82675523595157,21,-141.24044479320833
6716,-141.31319483490253,21,-141.24047991046768
6717,-140.96460261402802,21,-141.24047991046768
6718,-140.89566693105562,21,-141.24047991046768
6719,-140.68875141775868,21,-141.24047991046768
6720,-141.2404021565566,21,-141.24047991046768
6721,-140.6198720745727,21,-141.24047991046768
6722,-140.82670660725802,21,-141.24044479320833
6723,-140.9646020058277,21,-141.24044479320833
6724,-140.9645971846967,21,-141.24044479320833
6725,-140.96460939582198,21,-141.24044479320833
6726,-141.0335721779955,21,-141.24044479320833
6727,-141.03362908383792,21,-141.24044479320833
6728,-140.75770142270008,21,-141.24044479320833
6729,-140.75773402224232,21,-141.24044479320833
6730,-141.24047145864714,21,-141.24047145864714
6731,-140.7577063747941,21,-141.24047145864714
6732,-141.24042734044198,21,-141.24047145864714
6733,-141.37834799444826,21,-141.24047991046768
6734,-141.0336054705022,21,-141.24047991046768
6735,-140.75777424342772,21,-141.24047991046768
6736,-141.31323542492368,21,-141.24686530619135
6737,-140.61980418717025,21,-141.24686530619135
6738,-140.6888044855089,21,-141.24686530619135
6739,-140.82671989196803,21,-141.24686530619135
6740,-141.3093276392745,21,-141.3093276392745
6741,-140.75770697043194,21,-141.3093276392745
6742,-140.6887533194166,21,-141.3093276392745
6743,-140.96464202170688,21,-141.3093276392745
6744,-141.03361831439105,21,-141.3093276392745
6745,-140.82670569983014,21,-141.3093276392745
6746,-140.89565227128446,21,-141.3093276392745
6747,-140.89563670265932,21,-141.3093276392745
6748,-140.61983573892041,21,-141.3093276392745
6749,-140.82674770070588,21,-141.3093276392745
6750,-140.96459480634906,21,-141.3093276392745
6751,-140.89564297850933,21,-141.3093276392745
6752,-141.03356782035405,21,-141.3093276392745
6753,-140.89563654431876,21,-141.3093276392745
6754,-141.0336208176417,21,-141.3093276392745
6755,-141.03366257379935,21,-141.3093276392745
6756,-140.96458572212987,21,-141.3093276392745
6757,-140.8266432966675,21,-141.3093276392745
6758,-140.82667455188852,21,-141.3093276392745
6759,-140.75776069487645,21,-141.3093276392745
6760,-140.75776865127324,21,-141.3093276392745
6761,-140.75780199838874,21,-141.3093276392745
6762,-140.89570160631456,21,-141.3093276392745
6763,-140.68880631541987,21,-141.3093276392745
6764,-140.96465576181052,21,-141.3093276392745
6765,-140.55087429165218,21,-141.3093276392745
6766,-141.10249428033566,21,-141.3093276392745
6767,-140.96459103402486,21,-141.3093276392745
6768,-140.9645586379224,21,-141.3093276392745
6769,-140.89570307510874,21,-141.3093276392745
6770,-140.82668224601372,21,-141.3093276392745
6771,-141.10255427216606,21,-141.3093276392745
6772,-141.1025163247756,21,-141.3093276392745
6773,-140.75777069045395,21,-141.3093276392745
6774,-141.24048400467086,21,-141.3093276392745
6775,-141.40082114039535,21,-141.31319483490253
6776,-141.1024762714298,21,-141.31319483490253
6777,-140.6887622181851,21,-141.31319483490253
6778,-140.89569321812857,21,-141.31319483490253
6779,-140.75773447232325,21,-141.31319483490253
6780,-140.7577724714431,21,-141.31319483490253
6781,-140.7577529970971,21,-141.31319483490253
6782,-140.75772752302652,21,-141.31319483490253
6783,-140.7578166596805,21,-141.31319483490253
6784,-140.7577588901739,21,-141.31319483490253
6785,-140.8956415775231,21,-141.31319483490253
6786,-141.0335791254484,21,-141.31319483490253
6787,-140.75778550322934,21,-141.31319483490253
6788,-140.82671727696865,21,-141.31319483490253
6789,-141.10250788552523,21,-141.31319483490253
6790,-140.55086495065132,21,-141.31319483490253
6791,-140.7577524533736,21,-141.31319483490253
6792,-141.24042266630497,21,-141.31319483490253
6793,-140.27503590117644,21,-141.31319483490253
6794,-140.8267803305585,21,-141.31319483490253
6795,-140.96458343031873,21,-141.31319483490253
6796,-141.0335976999301,21,-141.31319483490253
6797,-140.7577462335217,21,-141.31319483490253
6798,-140.8267509460565,21,-141.3093276392745
6799,-140.55087380494695,21,-141.3093276392745
6800,-140.89558965389,21,-141.3093276392745
6801,-141.0335551267294,21,-141.3093276392745
6802,-140.75776355811195,21,-141.3093276392745
6803,-141.17148908798276,21,-141.24048400467086
6804,-140.6198401660701,21,-141.24048400467086
6805,-141.10255903205507,21,-141.24048400467086
6806,-140.89574471644653,21,-141.24048400467086
6807,-140.82672315752922,21,-141.24048400467086
6808,-140.82672052386866,21,-141.24048400467086
6809,-140.826711404504,21,-141.24048400467086
6810,-141.10258220223034,21,-141.24048400467086
6811,-140.89564301642372,21,-141.24048400467086
6812,-140.6888583747354,21,-141.24048400467086
6813,-140.75777316156245,21,-141.24048400467086
6814,-140.96464410006126,21,-141.24048400467086
6815,-141.03359085510937,21,-141.24048400467086
6816,-140.89562067958502,21,-141.24048400467086
6817,-140.96464872441038,21,-141.24047145864714
6818,-140.6198224894299,21,-141.24047145864714
6819,-140.89569474614586,21,-141.24047145864714
6820,-140.89565448563155,21,-141.24047145864714
6821,-140.96463124324805,21,-141.24047145864714
6822,-141.2403954514503,21,-141.24047145864714
6823,-140.82663056166928,21,-141.24047145864714
6824,-140.82671948497284,21,-141.24047145864714
6825,-140.55084648312467,21,-141.24047145864714
6826,-140.96470122216022,21,-141.24047145864714
6827,-141.10252706639625,21,-141.24047145864714
6828,-140.96455953582603,21,-141.24047145864714
6829,-141.37837287702774,21,-141.24048400467086
6830,-140.9667825279097,21,-141.24048400467086
6831,-141.10250008573826,21,-141.24048400467086
6832,-140.82675989276112,21,-141.24048400467086
6833,-140.82667867918093,21,-141.24048400467086
6834,-140.7577330903502,21,-141.24042266630497
6835,-140.89569202070493,21,-141.24042266630497
6836,-140.68880912744788,21,-141.24042266630497
6837,-140.89570229052646,21,-141.2403954514503
6838,-140.68873640734785,21,-141.2403954514503
6839,-140.75768801033678,21,-141.2403954514503
6840,-140.89562369012455,21,-141.2403954514503
6841,-140.6198155333166,21,-141.17148908798276
6842,-140.9646277501789,21,-141.17148908798276
6843,-141.10257954105032,21,-141.17148908798276
6844,-140.96454429279606,21,-141.17148908798276
6845,-140.68872494187906,21,-141.17148908798276
6846,-140.82667468701388,21,-141.17148908798276
6847,-140.89572511823087,21,-141.17148908798276
6848,-140.8267387238882,21,-141.17148908798276
6849,-141.2404493426672,21,-141.2403954514503
6850,-141.17145840812736,21,-141.2403954514503
6851,-140.964616208696,21,-141.2403954514503
6852,-141.10253853639787,21,-141.2403954514503
6853,-141.10255901041728,21,-141.2403954514503
6854,-140.82668534739653,21,-141.2403954514503
6855,-140.75776069438407,21,-141.2403954514503
6856,-141.17149128297984,21,-141.2403954514503
6857,-140.895751899581,21,-141.2403954514503
6858,-141.03612730893923,21,-141.2403954514503
6859,-140.9646383052988,21,-141.2403954514503
6860,-140.8266667984777,21,-141.2403954514503
6861,-140.9645935989892,21,-141.2403954514503
6862,-141.102467249587,21,-141.2403954514503
6863,-141.10256521082584,21,-141.2403954514503
6864,-141.03357381910578,21,-141.2403954514503
6865,-141.10257774005194,21,-141.2403954514503
6866,-141.37839827552824,21,-141.24042266630497
6867,-140.68885595862062,21,-141.24042266630497
6868,-140.96460738468937,21,-141.24042266630497
6869,-141.1715355371124,21,-141.24042266630497
6870,-140.96463396935067,21,-141.24042266630497
6871,-140.343979089862,21,-141.24042266630497
6872,-140.55084126558108,21,-141.24042266630497
6873,-141.10249861976177,21,-141.24042266630497
6874,-140.89567160229274,21,-141.24042266630497
6875,-141.17154227035866,21,-141.2403954514503
6876,-140.8956772102764,21,-141.17154227035866
6877,-140.89562592743738,21,-141.17154227035866
6878,-140.8955824195351,21,-141.17154227035866
6879,-140.8956648230622,21,-141.17154227035866
6880,-141.10261406713835,21,-141.17154227035866
6881,-141.30939163715556,21,-141.2403954514503
6882,-140.96462758573188,21,-141.2403954514503
6883,-140.8267597880059,21,-141.2403954514503
6884,-141.24043202717044,21,-141.24042266630497
6885,-140.8956636268079,21,-141.24042266630497
6886,-140.68876710079334,21,-141.24042266630497
6887,-141.1025215348426,21,-141.24042266630497
6888,-141.37827543179426,21,-141.24043202717044
6889,-140.55093446039092,21,-141.24043202717044
6890,-140.96464904454496,21,-141.24043202717044
6891,-140.82672965144116,21,-141.24043202717044
6892,-141.24049895113123,21,-141.2404493426672
6893,-140.7577419663042,21,-141.2404493426672
6894,-140.82674392920148,21,-141.2404493426672
6895,-141.10255345379568,21,-141.2404493426672
6896,-140.89567379872312,21,-141.2404493426672
6897,-140.8267315011522,21,-141.2404493426672
6898,-140.6887839099506,21,-141.2404493426672
6899,-140.89565074408705,21,-141.2404493426672
6900,-140.89572027519483,21,-141.2404493426672
6901,-141.03355392345037,21,-141.2404493426672
6902,-141.1025680792444,21,-141.2404493426672
6903,-141.0335793308742,21,-141.2404493426672
6904,-141.033565783114,21,-141.2404493426672
6905,-140.9646284096047,21,-141.2404493426672
6906,-140.68879060122214,21,-141.2404493426672
6907,-140.9645695008658,21,-141.2404493426672
6908,-140.61985601894202,21,-141.2404493426672
6909,-140.8956286400688,21,-141.2404493426672
6910,-141.24050367556663,21,-141.24049895113123
6911,-141.17145559119058,21,-141.24049895113123
6912,-141.03360997212366,21,-141.24049895113123
6913,-140.96456163458853,21,-141.24049895113123
6914,-140.75772993558473,21,-141.24049895113123
6915,-141.10246206147355,21,-141.24049895113123
6916,-141.10252815433972,21,-141.24049895113123
6917,-140.5508455121195,21,-141.24049895113123
6918,-141.0335653207605,21,-141.24049895113123
6919,-141.10254829666724,21,-141.24049895113123
6920,-140.8266758936397,21,-141.24049895113123
6921,-140.68879048210016,21,-141.24049895113123
6922,-141.17148291243086,21,-141.24049895113123
6923,-141.03358202132335,21,-141.24049895113123
6924,-140.82669948830187,21,-141.24049895113123
6925,-140.96466816111194,21,-141.24049895113123
6926,-141.03345863936752,21,-141.24049895113123
6927,-140.82668608579507,21,-141.24049895113123
6928,-141.03360425964274,21,-141.24049895113123
6929,-140.82678518789908,21,-141.24049895113123
6930,-140.96460122494986,21,-141.2404493426672
6931,-140.964654628918,21,-141.2404493426672
6932,-140.75773315164992,21,-141.2404493426672
6933,-141.1095485019692,21,-141.2404493426672
6934,-141.24045622522357,21,-141.24045622522357
6935,-140.89561214315353,21,-141.24045622522357
6936,-140.61988404770946,21,-141.24045622522357
6937,-141.10255741472227,21,-141.24045622522357
6938,-140.82665624487242,21,-141.24045622522357
6939,-140.6887812051968,21,-141.24045622522357
6940,-140.89564412059565,21,-141.24045622522357
6941,-140.61986318291156,21,-141.24045622522357
6942,-141.516268169706,21,-141.24049895113123
6943,-141.1024871112711,21,-141.24049895113123
6944,-140.9646084744152,21,-141.24049895113123
6945,-140.41298518169413,21,-141.24049895113123
6946,-140.96463779160865,21,-141.24049895113123
6947,-140.619880686413,21,-141.24049895113123
6948,-140.68881277215266,21,-141.24049895113123
6949,-140.82668113186594,21,-141.24049895113123
6950,-140.96464841846677,21,-141.24049895113123
6951,-141.10251972428847,21,-141.24049895113123
6952,-141.10251070029116,21,-141.24049895113123
6953,-140.96463792424868,21,-141.24049895113123
6954,-140.55091340770412,21,-141.24049895113123
6955,-140.75778805764156,21,-141.24049895113123
6956,-140.89567758666567,21,-141.24049895113123
6957,-141.30942973703932,21,-141.24050367556663
6958,-140.96457515580312,21,-141.24050367556663
6959,-141.03358110530374,21,-141.24050367556663
